image_id,brightness,contrast,colorfulness,sharpness,quality_factor,bitrate,hxw,deep_feature,,Optimal_Score
5645503965,0.577389945,0.373060016,0.231249319,16.64382105,99,0.439107382,15187500,183,,
5645568177,0.534445916,0.223430452,0.098970399,19.28645959,99,0.918259147,15187500,12,,
5645669819,0.604568486,0.384295086,0.102967942,17.4183711,99,0.514363207,15187500,183,,
5645990670,0.390562085,0.245452446,0.43028774,18.25583422,99,0.468795459,15187500,183,,
5646094610,0.480505575,0.293277951,0.156391951,18.27935787,99,0.773270861,15187500,12,,
5646137718,0.589536235,0.234057614,0.294478048,18.12576834,99,0.814696086,15187500,12,,
5646738672,0.63861911,0.303668713,0.384936469,12.46666656,75,0.105041032,1091840,83,,
5647215115,0.545064759,0.172407048,0.071892674,11.65475312,100,0.922783927,14885766,16,,
5647243489,0.421013926,0.325839702,0.241680515,14.43825958,99,0.743256944,13473000,15,,
5648003529,0.554129273,0.197444864,0.215814361,22.46609852,99,0.795283447,10838016,134,,
5649238461,0.161036275,0.091128242,0.315711789,13.10806966,98,0.588639482,12166656,158,,
5650073370,0.292360301,0.152098106,0.333985763,20.61200293,72,0.093970003,10036224,14,,
5650628470,0.502651765,0.239675891,0.175714548,20.28419371,99,0.842312902,15187500,12,,
5651165439,0.398859044,0.282448142,0.192783185,22.45956828,98,0.887706647,2232504,67,,
5651460875,0.75541683,0.308795612,0.056203169,23.51229092,95,0.415629627,6559440,170,,
5651646348,0.306036722,0.079834961,0.031361947,13.30449245,99,0.515595848,9375435,43,,
5652034742,0.771801059,0.059707468,0.342702921,13.16012491,95,0.151456335,6335080,123,,
5652671086,0.615098099,0.24757532,0.340020928,7.426907878,100,0.853333333,3145728,71,,
5655651548,0.509244044,0.231421127,0.140287897,10.38967859,99,0.915368276,10951206,35,,
5656494008,0.638140588,0.320086479,0.030967332,19.97844659,99,0.599757353,18357504,91,,
5656752407,0.405506707,0.301312645,0.069534339,22.076621,100,0.93822263,5018112,180,,
5657214180,0.563349925,0.290685862,0.179637913,21.16396172,99,0.566948002,20529561,130,,
5657622409,0.218723878,0.211073921,0.217644628,15.09301214,99,0.746249435,17845126,152,,
5657790806,0.131218362,0.213433769,0.116301827,21.24813939,99,0.946597132,7599042,3,,
5657799294,0.793843337,0.153832885,0.084120485,7.081766678,99,0.332243649,10036224,175,,
5658520618,0.678885005,0.062756912,0.406265222,11.67281346,97,0.2944,4915200,123,,
5659520017,0.479399843,0.178342068,0.422944963,10.12606134,98,0.365714732,11468786,197,,
5660004991,0.269423098,0.167146534,0.372177038,12.08136398,99,0.780319425,6020125,103,,
5660186741,0.671425064,0.344803763,0.235858138,16.47308216,99,0.848370574,10036224,31,,
5660281772,0.483274641,0.334920932,0.066484331,7.328918899,77,0.11484375,1310720,56,,
5661464368,0.266643704,0.222573074,0.454022372,19.42535086,93,0.328492892,7150262,161,,
5663852709,0.747855439,0.134082861,0.155369887,8.607123834,91,0.080558446,11808768,75,,
5664036497,0.56924229,0.326062641,0.423834192,16.82222322,100,0.763200732,4478976,195,,
5664282389,0.305751086,0.197491404,0.354143381,14.55024843,100,0.558004322,14676192,125,,
5664632199,0.064582551,0.217824972,0.002723872,11.8734158,89,0.022425739,4520520,58,,
5665181716,0.118535135,0.153149268,0.059631445,15.70659729,96,0.235866502,19560787,29,,
5665436785,0.383692307,0.196306465,0.15828004,19.0629112,99,0.9353467,13901094,97,,
5666081630,0.345562302,0.230754255,0.330685279,18.29244332,97,0.574834063,14501888,194,,
5666479112,0.427546747,0.222235674,0.336633581,20.83830424,74,0.311197917,786432,146,,
5667464271,0.483864284,0.095953187,0.17467468,22.4268625,99,0.516718896,5702324,16,,
5667961686,0.777893455,0.272552391,0.023688375,19.7658129,99,0.651449036,4619568,16,,
5669528587,0.440116469,0.180240953,0.337073584,17.4991432,99,0.619944661,15730044,157,,
5669648365,0.279399647,0.393189898,0.02955649,23.39367697,85,0.158854167,786432,62,,
5670774641,0.643654194,0.094821631,0.380474673,15.63315291,95,0.326665416,8185344,174,,
5670925520,0.382047203,0.241252734,0.452000873,14.02835665,99,0.713333333,1572864,54,,
5671199285,0.474629802,0.205334342,0.218788828,6.938972786,99,0.43527576,9515520,34,,
5671296107,0.21952756,0.170181625,0.207806214,11.80136331,99,0.507217246,10688000,15,,
5671373340,0.386674134,0.180535507,0.141638814,15.94518965,99,0.799570566,13901094,97,,
5671581323,0.261357937,0.268720958,0.20273428,18.13811533,96,0.453315651,16770160,108,,
5673447503,0.543778967,0.348865157,0.010923972,13.48209139,99,0.639338482,7232820,78,,
5673514295,0.742135947,0.299104116,0.049318578,17.49482655,96,0.295728862,4432168,145,,
5674214513,0.743088632,0.167447762,0.197055763,20.84767107,99,0.940346462,2899248,192,,
5674445474,0.353591222,0.302718918,0.189162728,13.91252466,96,0.313845999,20313600,120,,
5676561526,0.22342773,0.330937081,0.036538743,21.82493277,93,0.290952804,3748096,23,,
5677087869,0.507717372,0.163732717,0.449945478,23.47579758,97,0.420290555,3492837,88,,
5677116051,0.330709091,0.22326196,0.137574761,25.63283483,95,0.587301694,12212224,23,,
5678053727,0.427966713,0.266572225,0.004570879,21.94280802,93,0.450657219,16264127,62,,
5678174838,0.521771719,0.344246636,0.235702985,21.34819353,99,0.988070175,8755200,61,,
5679411319,0.301712812,0.076418036,0.22358647,10.02870134,100,0.457777778,14155776,100,,
5679420644,0.373549958,0.061968172,0.459391872,15.03519135,99,0.5234375,786432,25,,
5679431462,0.779519951,0.278375486,0.281224041,16.14997014,90,0.162027585,14625792,59,,
5680237187,0.699570694,0.242214138,0.27442377,18.50675577,100,0.692142327,9938214,114,,
5680314396,0.2004572,0.182883887,0.330836494,16.40888165,100,0.914890028,10108800,167,,
5680571645,0.725947505,0.264908509,0.023980224,8.852251844,99,0.753169009,4162734,116,,
5680623261,0.55497803,0.123623598,0.389395779,14.15363099,80,0.186308677,12269400,134,,
5681154520,0.728441341,0.171469241,0.40335829,11.99342143,99,0.799382861,12212224,19,,
5681342957,0.25754395,0.294388865,0.058889417,20.63527214,100,0.473290481,13381632,67,,
5681482199,0.579121653,0.37868486,0,20.06415098,99,0.593239064,11877894,94,,
5681785926,0.7056172,0.190201728,0.244370213,11.40047508,100,0.963928465,3013248,193,,
5681801478,0.313738892,0.199876835,0.125624127,12.55184821,71,0.148273558,13790208,161,,
5682574149,0.117371219,0.104077419,0.2230059,8.139637318,99,0.50155102,3763200,64,,
5682778748,0.233073727,0.234141836,0.332043792,7.427263379,95,0.190285788,7990272,121,,
5683735781,0.375076129,0.327588354,0.076342268,18.45375113,95,0.306456737,15602550,173,,
5683736894,0.225876478,0.198193582,0.350856812,16.82285753,99,0.592828313,20163960,116,,
5684082265,0.682624179,0.306135282,0,22.79005456,99,0.497915641,11603680,130,,
5684508410,0.548783575,0.332803735,0.23617072,19.50417768,100,0.810312968,9938214,114,,
5684894057,0.157963808,0.074873404,0.436698064,11.50481754,90,0.063577312,7054592,66,,
5684960466,0.625630208,0.380253052,0.071446278,19.03607221,96,0.43692072,1671040,128,,
5685134916,0.338289852,0.197473035,0.388951218,12.95001866,99,0.744753566,14501888,100,,
5685822958,0.384415671,0.230263436,0.234411298,16.69797408,96,0.331839116,14725100,145,,
5685877023,0.107160606,0.07685023,0.041723557,17.96390099,97,0.396885515,11730530,88,,
5687490427,0.160688775,0.094341129,0.275217067,8.799422657,81,0.084085106,6016000,60,,
5689072971,0.409494256,0.281793501,0.272926135,9.186449309,99,0.889692774,6988992,190,,
5690703973,0.088765607,0.110468296,0.211574361,10.3474613,100,0.781692547,12166656,177,,
5690945868,0.703642712,0.116861066,0.440153534,19.64599214,98,0.627050137,1623245,135,,
5690961665,0.243619228,0.216123881,0.268804407,15.39144136,96,0.282662925,18103014,179,,
5691962850,0.462984651,0.377279534,0.045379408,19.9507759,99,0.564199128,11875950,72,,
5692339429,0.70433575,0.37526737,0.004070901,19.08427214,99,0.221526077,12212224,39,,
5692807668,0.128408459,0.161811458,0.122228502,14.60943591,99,0.940312213,15054336,122,,
5692933688,0.737301621,0.318579208,0.003485707,15.81400878,99,0.218091565,12212224,39,,
5692969991,0.452698547,0.251733954,0.423726317,16.38736507,99,0.547154233,13069968,74,,
5693602630,0.811511966,0.078775745,0.14442002,7.340855241,99,0.434264292,1707200,101,,
5694228883,0.545871289,0.368803407,0.036392181,19.66814581,72,0.086683003,13790208,75,,
5695511111,0.167415274,0.129090952,0.051955076,15.21803577,100,0.798915048,4593750,31,,
5698690184,0.464391382,0.213588435,0.417693806,12.20713174,99,0.814462667,14033152,193,,
5699749992,0.520010441,0.374463814,0,23.63539127,96,0.445988005,12719616,19,,
5699762014,0.739977452,0.229479414,0.295727807,15.60979512,100,0.548454676,14033152,195,,
5700146083,0.549607805,0.163423309,0.43005799,18.46402277,99,0.681544521,8492680,14,,
5700224418,0.437906896,0.229466892,0.399903762,16.97975617,94,0.19963603,15494694,14,,
5700592133,0.676469843,0.278053381,0.154226144,20.55153688,96,0.726531252,2092732,40,,
5700803236,0.696502611,0.241520783,0.31895415,17.68908786,91,0.080637339,13913856,19,,
5701016184,0.081948008,0.114472386,0.016583978,12.41836387,100,0.570644719,1166400,33,,
5701314350,0.344780093,0.264863391,0.237009011,23.9315867,97,0.982084395,8637730,45,,
5702257196,0.260338267,0.238611039,0.404601396,12.06925019,99,0.813660186,12719616,11,,
5705716016,0.411967157,0.136754921,0.36389257,6.581337842,99,0.763733333,4915200,100,,
5706720351,0.246518946,0.110060046,0.240827003,6.607674112,99,0.644266667,4915200,51,,
5706891854,0.790932362,0.237005409,0.073309282,20.69752014,99,0.42829894,13563216,163,,
5707035849,0.761890716,0.344306125,0,22.7959032,99,0.48022678,16485438,94,,
5707149624,0.789025991,0.32292579,0.068356915,13.14515356,91,0.027905618,21026304,73,,
5707373155,0.398402819,0.35748455,0.299880245,16.09981987,95,0.369402774,7437056,152,,
5707521864,0.361938651,0.325359993,0.153711454,19.93792125,99,0.750553112,16485438,46,,
5708496664,0.358014223,0.246551544,0.389788281,14.38027393,100,0.74389144,3763584,83,,
5709659001,0.229768232,0.215717165,0.397412391,12.65194208,78,0.014428695,10077696,177,,
5711022887,0.403322113,0.241285796,0.374866203,13.96848911,71,0.109276596,6016000,24,,
5712901839,0.241336083,0.088322163,0.30636909,13.33608121,99,0.467093745,12212224,80,,
5713375255,0.133858226,0.129133876,0.371545433,11.60006613,100,0.687336903,10328064,177,,
5714331882,0.191732141,0.195408475,0.208867165,22.76399312,99,0.562735787,12000000,87,,
5715854575,0.634842415,0.184708073,0.443052349,15.09553987,94,0.329592462,7858137,2,,
5716274912,0.551914281,0.370296485,0.171034702,18.07786346,98,0.50436214,7962624,173,,
5717976598,0.150146519,0.14392629,0.044434457,6.110996013,75,0.058912134,1912000,189,,
5718858871,0.444464615,0.337172452,0.115075679,20.82527334,99,0.767816159,17070753,175,,
5719070301,0.181611187,0.182041943,0.062946,6.428209307,99,0.361092273,13996800,189,,
5719459427,0.668483844,0.296603965,0.035299852,22.89467985,100,0.853594531,10036224,57,,
5719653094,0.094556842,0.141009557,0.114714337,9.253706318,99,0.997927749,15341000,169,,
5720139957,0.433285923,0.094610477,0.258535294,11.34007509,98,0.428775597,14501888,134,,
5720446079,0.413018946,0.097099175,0.263179153,12.16381075,99,0.946580961,10036224,135,,
5723599109,0.346815241,0.344290188,0.224464587,10.90426147,100,0.554279015,1091840,138,,
5724255636,0.344396534,0.299305555,0.317875626,11.66065378,95,0.289007001,15746400,75,,
5724656586,0.084958364,0.177087505,0.094471253,14.04108162,85,0.150015966,15726966,48,,
5725492383,0.710244298,0.134129206,0.177104542,6.862303848,99,0.663267344,21026304,124,,
5726241150,0.308247351,0.184232032,0.350656478,15.48548288,99,0.394924003,18240768,179,,
5726507119,0.543978004,0.355070556,0.004568472,21.36837006,93,0.521464178,2252130,78,,
5727031782,0.299364442,0.194629771,0.438481992,17.91287582,97,0.436614157,14625792,195,,
5727760730,0.491006141,0.207403344,0.353396614,15.35140155,78,0.04205037,2160000,89,,
5727908818,0.487782968,0.215404574,0.282269726,8.412245595,98,0.234779541,15095808,55,,
5730689688,0.581644041,0.280384082,0.222099734,22.82655191,95,0.447959868,5454020,25,,
5731936449,0.475717588,0.197244858,0.422833022,10.12554788,85,0.074988249,11320387,186,,
5732196042,0.370680996,0.212222391,0.386395277,13.01664585,99,0.920500679,7472736,59,,
5732256845,0.133709123,0.098984926,0.052079498,9.392973122,83,0.205253264,5038848,181,,
5734064610,0.517665387,0.064329996,0.288938348,7.831357706,90,0.104972959,2009508,43,,
5734560437,0.395488093,0.242643146,0.169198374,11.6456696,100,0.97846684,15646120,12,,
5734758076,0.645231913,0.123975041,0.309276374,17.06618234,95,0.302845524,13191790,70,,
5737344773,0.714654261,0.219706077,0.047034,14.56845674,78,0.017621239,16561832,22,,
5737901450,0.730414922,0.20512406,0.049345045,15.084238,86,0.022783754,17168725,22,,
5739537678,0.270299955,0.227364914,0.407290339,14.61243296,95,0.324111867,10838016,65,,
5740000928,0.340304221,0.192178272,0.459953664,14.87526851,100,0.832515458,13854801,80,,
5740846112,0.291927512,0.151321596,0.091748914,6.983580496,86,0.159679216,13790208,120,,
5741757504,0.545808715,0.339264778,0.211640053,12.24899784,99,0.949501017,13473000,195,,
5741853020,0.459866426,0.240064428,0.278730632,16.10479394,99,0.863890269,13473000,30,,
5743028880,0.644793352,0.278270256,0.36751805,20.11926005,99,0.773923197,10703582,79,,
5745624995,0.403776614,0.058145313,0.222662113,7.054882361,100,0.675279175,10077696,62,,
5746249801,0.683286714,0.08194184,0.257025571,12.98503547,99,0.428052535,14501888,43,,
5746784745,0.349520849,0.191116085,0.253495472,10.98130768,99,0.855605304,14951552,148,,
5747013682,0.473401913,0.364688032,0.017241949,6.334441204,75,0.049186857,3143604,56,,
5748221179,0.523244279,0.321922301,0.297930197,11.42543207,99,0.742900719,20183904,5,,
5748620149,0.709965248,0.238811054,0.362015652,12.86624315,100,0.885216117,2795520,144,,
5748824865,0.533036021,0.269097615,0.377175838,13.08255868,100,0.967736264,2795520,144,,
5748929912,0.449291968,0.398092981,0.355362717,10.24493237,96,0.353139476,5018112,60,,
5748977191,0.190222322,0.10321671,0.358015139,10.17537919,97,0.226318317,14501888,50,,
5750644508,0.384033093,0.070929017,0.369270133,8.222556749,94,0.232556051,1158052,32,,
5751931658,0.219819065,0.127212833,0.114002328,11.1165118,99,0.665042029,15357120,91,,
5752124692,0.676300913,0.21164571,0.245060263,10.95563431,99,0.545349454,14343788,3,,
5752256334,0.372183355,0.078129708,0.284640249,10.28373187,94,0.217778354,5248216,126,,
5756343761,0.349315125,0.194158958,0.435909666,22.53912644,100,0.906390229,4060615,178,,
5756631011,0.217593101,0.109747299,0.278348951,9.836164684,99,0.576998155,6869376,190,,
5756854423,0.093573772,0.067094293,0.044120675,10.28795574,85,0.129231771,3145728,124,,
5759402144,0.718145286,0.305835903,0.350794209,18.04150129,91,0.116911595,6753000,73,,
5761420767,0.275843911,0.208485178,0.160693191,17.81412449,99,0.763224682,14425697,155,,
5761873238,0.452032137,0.197668548,0.452978716,12.31417145,100,0.873697917,786432,156,,
5762320263,0.271263481,0.207845649,0.027514256,7.419848532,87,0.038235787,3053056,55,,
5763062464,0.512298735,0.084477145,0.263750262,16.51823135,99,0.631946269,8595072,45,,
5763573511,0.410317325,0.303006829,0.396640613,15.6265455,99,0.733291386,10252800,71,,
5764115414,0.248659495,0.120655605,0.063234399,16.19093825,100,0.655894256,17585664,27,,
5764514076,0.048728165,0.091211104,0.128833279,5.691793589,100,0.612206573,1090560,129,,
5765377670,0.299459301,0.150313927,0.288203615,16.6300049,100,1.006237225,6825600,80,,
5765859594,0.388709229,0.300723001,0.197621263,15.60505224,99,0.684772987,7518562,31,,
5766806996,0.708841423,0.139134418,0.186765105,9.581567414,98,0.390317352,4352082,2,,
5768167934,0.252020742,0.20888331,0.254134632,22.80497733,99,0.660149417,3145016,14,,
5770080490,0.777178715,0.154518338,0.440356315,15.12046823,100,0.573671926,5227600,70,,
5771711136,0.596787094,0.166911337,0.007812547,10.60215849,73,0.049709873,3501920,147,,
5771887382,0.144622723,0.068860704,0.036788308,8.360429038,95,0.123697917,7077888,181,,
5773170451,0.28578176,0.154817176,0.051116691,16.49290388,99,0.892042018,13518000,43,,
5773721595,0.350785633,0.347426191,0.054448177,21.00174983,100,0.967407407,7077888,7,,
5775598450,0.681525561,0.297868673,0.393923172,18.80631119,99,0.280789724,9784080,71,,
5777168643,0.199999311,0.235148129,0.086711336,23.982269,98,0.472742534,9515520,27,,
5777912776,0.349448614,0.363509784,0.064617445,22.00496664,97,0.416738485,10693632,165,,
5780359774,0.418695679,0.182561568,0.235267578,20.43145281,99,0.975377914,11718000,200,,
5780360656,0.560586511,0.284035827,0.060727681,18.52718611,78,0.026703593,9203256,55,,
5782679543,0.289727943,0.315228169,0.205139565,19.8113468,99,0.703806975,12052992,111,,
5782924074,0.481476498,0.280374786,0.345705494,14.82981225,99,0.861289778,8875200,186,,
5782928744,0.660966735,0.063477496,0.017261108,9.725872986,98,0.327754915,4478976,134,,
5783124720,0.210671389,0.147860882,0.09313019,5.958289693,98,0.161975309,15925248,57,,
5784134624,0.584319394,0.359953302,0.049404761,5.818060588,77,0.044587287,10036224,188,,
5784673341,0.570093132,0.375044309,0.183017843,17.01025387,98,0.875638178,2921898,163,,
5785719824,0.191615345,0.226080136,0.355591178,6.977437157,93,0.151111111,2073600,94,,
5786083032,0.387085276,0.242511125,0.316160451,16.32324828,99,0.881733466,13557120,141,,
5786468844,0.629161431,0.369829414,0.028828965,21.63203825,92,0.335437991,14598376,156,,
5786557550,0.284285586,0.158671973,0.181554536,14.10256739,99,0.564468648,15641276,152,,
5788614098,0.314926856,0.250091161,0.369509553,9.815084328,93,0.164539843,14338752,118,,
5788815207,0.294716804,0.218803323,0.339262545,20.34351504,99,1.000030815,2160000,152,,
5789601551,0.454176017,0.30493469,0.406375999,20.36812954,85,0.527322417,2266880,111,,
5790219836,0.731766834,0.311722468,0.22126921,19.27175581,90,0.323802275,3400238,156,,
5791107273,0.553949478,0.166961634,0.17588687,10.63006154,98,0.423247969,14740832,90,,
5791949308,0.20292915,0.120514008,0.266402878,14.75692363,93,0.400175743,8856576,44,,
5793101915,0.636535639,0.098299103,0.264615975,21.10660442,99,0.864601446,2656000,126,,
5794649659,0.715674885,0.197009777,0.120484992,17.14810634,87,0.030597205,10374804,170,,
5794758875,0.384377189,0.398999479,0,21.44443041,96,0.514300029,11478675,117,,
5795183898,0.525238775,0.335366173,0.036787804,24.80012757,96,0.655779654,4685000,60,,
5796436033,0.176965197,0.258873932,0.126422719,15.95764024,90,0.076447587,19065620,121,,
5796747370,0.596014013,0.273583368,0.403461123,19.09063677,95,0.397808986,9515520,120,,
5796923587,0.768870287,0.060505019,0.231178584,13.0478343,98,0.331547121,15054336,123,,
5797735856,0.768258313,0.082586339,0.253193511,9.767741551,75,0.06976,1600000,104,,
5798200461,0.527581945,0.107367556,0.399985424,12.67464075,95,0.217436291,7281902,70,,
5798775388,0.193873039,0.064115836,0.467444491,7.137074787,92,0.19491724,16084992,127,,
5799422140,0.498756139,0.400435051,0.12155447,21.75741558,100,1.001450777,1581056,61,,
5802112389,0.424658952,0.062848288,0.350392115,10.17766509,99,0.416047976,1334000,154,,
5802569891,0.707372753,0.177656828,0.358315946,14.86012522,99,0.624986558,7096915,92,,
5803562101,0.800589238,0.103888979,0.299759432,17.02261476,75,0.089106303,1700800,174,,
5803914327,0.345674014,0.216677491,0.421270645,11.87851342,100,0.857429333,7680000,183,,
5804026649,0.771271928,0.145096695,0.213627111,16.43673618,99,0.622031818,7788060,133,,
5804325450,0.470213223,0.196768239,0.305622644,11.59438404,99,0.671151807,2656000,30,,
5804399322,0.635093223,0.149099501,0.271336296,12.62719278,100,0.772565158,17915904,135,,
5805622077,0.573222271,0.236563902,0.428708545,12.25116898,99,0.775526493,5489456,92,,
5805954950,0.746736037,0.184840014,0.436939041,7.260095571,90,0.102423411,17915904,18,,
5807050277,0.704073049,0.154323352,0.264984395,6.429307899,92,0.273242547,3477760,164,,
5807238153,0.623121489,0.084257219,0.406141395,9.599470385,97,0.518229167,786432,9,,
5807318968,0.442875736,0.310682511,0.272691677,15.64809753,100,0.979140248,2495232,173,,
5808715060,0.579764773,0.236712266,0.21582277,16.29862313,81,0.025559755,12900280,74,,
5809947698,0.321574372,0.30375023,0.305028652,6.668089578,91,0.037623955,11621532,22,,
5812785774,0.768507006,0.192415897,0.31301004,17.60304044,99,0.403546798,1218000,82,,
5812840397,0.416938692,0.109676021,0.405147813,15.44627657,99,0.731214825,15344004,22,,
5813122725,0.412058843,0.170123979,0.40833091,12.47546284,99,0.801074439,15707544,129,,
5813266787,0.103683058,0.218122078,0.069085697,15.64487685,100,0.773421834,15591264,109,,
5815446993,0.681383159,0.35514544,0.031607135,11.4795692,99,0.41758128,3565720,43,,
5817880168,0.360043096,0.38084296,0.224177082,21.47389898,100,0.8046875,1048576,101,,
5819286075,0.731109359,0.154678557,0.303311027,15.73044593,99,0.53127364,2585550,135,,
5820186062,0.404083953,0.320084727,0.21644586,15.74070218,82,0.232060185,3538944,144,,
5821113845,0.468201661,0.323497553,0.280431225,20.17203693,95,0.469872033,4820300,98,,
5821971629,0.059260992,0.082291159,0.086090182,15.18213413,100,0.486895364,7343763,96,,
5822039641,0.730763753,0.192478738,0.081169387,18.17417708,98,0.317041208,11708128,20,,
5822093825,0.364407345,0.3586589,0.070409851,22.81345262,99,0.374188948,16084992,112,,
5822768427,0.584071589,0.359160722,0.251844274,19.11977669,99,0.731353943,15054336,112,,
5824082232,0.748096722,0.185003987,0.265884631,8.583347339,99,0.506093249,7500288,88,,
5825243642,0.141650846,0.061051929,0.284466683,7.754664153,90,0.307819842,9980928,58,,
5825508500,0.707913098,0.247073005,0.396893566,11.33274203,98,0.354951917,13293609,164,,
5825939601,0.308812419,0.274342015,0.21849161,22.66323662,99,0.624302066,3594338,112,,
5827032065,0.152931097,0.143110261,0.345693086,9.706853962,98,0.430763603,10077696,103,,
5827460813,0.25885105,0.185192062,0.25170169,9.932929655,99,0.718124041,21026304,63,,
5828251146,0.042544655,0.10282713,0.10767453,13.43469542,96,0.100519375,14291266,50,,
5828254727,0.549037221,0.067634665,0.282839324,10.7158003,99,0.487352527,5378940,101,,
5829241861,0.254513787,0.199719027,0.232299575,7.923192596,97,0.284444444,8957952,46,,
5829966131,0.147799862,0.077383109,0.217434613,8.987303176,99,0.695483739,9980928,129,,
5830228003,0.51846701,0.127051329,0.01369285,15.5537619,72,0.124157723,6581564,141,,
5830956184,0.267810049,0.262547593,0.282096746,14.50803469,99,0.784806988,12719616,42,,
5831302222,0.165939506,0.232959144,0.301496644,12.43647134,99,0.883767718,17915904,95,,
5831366691,0.627852153,0.232335779,0.456516626,11.56709417,99,0.809410703,13473000,59,,
5832751066,0.489770173,0.326617693,0.042215432,16.77682203,99,0.858322006,15148560,179,,
5833229623,0.351160054,0.20729444,0.442383516,15.79246289,100,0.616165817,13852454,155,,
5834781945,0.703779851,0.060998088,0.167120842,11.47590781,95,0.131379962,6500352,151,,
5835525141,0.618123305,0.0955077,0.411056051,11.79483306,98,0.248677539,10077696,185,,
5836498446,0.410463385,0.268908632,0.123423259,24.02058259,90,0.390048216,6371328,194,,
5837969940,0.537227975,0.277307303,0.411472934,13.53245887,99,0.78544817,14017536,17,,
5838329706,0.73633207,0.073111061,0.237011975,9.058520705,90,0.04954711,11821638,80,,
5838518725,0.322271449,0.243128287,0.377807265,7.004153801,97,0.273855472,10989056,18,,
5838794545,0.626404173,0.306279411,0.207024435,15.94042196,94,0.139074029,13873042,108,,
5839623776,0.41777692,0.399142167,0.013067496,16.04246177,89,0.027140088,10036224,136,,
5839793009,0.607420833,0.227251955,0.404366834,12.65948359,99,0.639140116,10385025,176,,
5842574442,0.464067781,0.30013572,0.244024904,23.78526493,85,0.421052632,856064,135,,
5842712003,0.562022851,0.347712632,0.320101549,20.07995474,96,0.620041198,2672000,117,,
5842931891,0.595832031,0.203718502,0.229741552,17.41478458,100,0.831053539,6775560,23,,
5844622887,0.220139328,0.236983995,0.211545451,16.55743733,94,0.260529161,18393305,122,,
5844813103,0.049523472,0.08819241,0.160525234,9.478782714,90,0.051263278,5752890,177,,
5844921100,0.690906838,0.266516039,0.124087682,13.45272352,90,0.058427916,17403188,135,,
5846011911,0.322633518,0.108066902,0.394850707,11.32969482,85,0.178365173,4805243,155,,
5846078806,0.493510956,0.201068748,0.238057697,16.76726816,100,0.728327563,13821157,5,,
5847384440,0.368617802,0.293985682,0.365703315,15.11594222,83,0.202305525,9588792,186,,
5847408057,0.62172779,0.179936787,0.260960549,14.66968018,99,0.856728905,10036224,170,,
5847946773,0.606212404,0.194467771,0.340135995,6.991198706,98,0.357929177,10077696,193,,
5848411050,0.212800065,0.246121362,0.343381643,19.93818089,99,0.692967535,10077696,112,,
5849166675,0.601553808,0.240908905,0.445645354,8.770954798,75,0.135164835,2795520,124,,
5849249346,0.65200114,0.207232668,0.381357478,17.70315087,97,0.613531083,3469440,168,,
5849271016,0.375910577,0.244547541,0.247350952,17.13521099,100,0.923555238,4836672,93,,
5849666747,0.457138847,0.358867711,0.072100656,22.78764795,77,0.216666667,6291456,170,,
5850096725,0.161447215,0.182521074,0.178333547,9.662063193,99,0.485840213,12000000,89,,
5853259008,0.736708981,0.232571866,0.266119105,19.92126657,95,0.414129542,1266000,85,,
5854130158,0.244881264,0.220811094,0.360924923,21.01044683,99,0.9890817,11131586,60,,
5856115357,0.321735082,0.148603042,0.375757526,9.445777202,100,0.836533056,4612800,96,,
5856265647,0.641742896,0.342634772,0.144493732,17.23117926,81,0.034843569,8757771,114,,
5858971250,0.521988219,0.132897464,0.415529105,18.65281792,95,0.547707632,8174835,174,,
5859309993,0.295907882,0.183182649,0.325840909,11.70245153,99,0.476602858,17380824,190,,
5863209284,0.758210812,0.201388097,0.099109947,10.81772853,100,0.6160384,12000000,97,,
5864167034,0.061208842,0.136781897,0.013560478,8.669012266,75,0.049804688,3145728,56,,
5864866052,0.269129675,0.265751998,0.216528583,18.89363869,99,0.971680427,1500000,111,,
5865132229,0.177979583,0.162731482,0.205154202,16.63046552,95,0.493476989,7437056,128,,
5866448510,0.79041458,0.25618649,0.027059112,16.17607372,99,0.4406009,7591808,85,,
5866763424,0.511716252,0.277259063,0.41727019,22.85738393,99,0.677623884,9980928,170,,
5867990992,0.702305938,0.192134266,0.226680073,7.177187651,99,0.389471086,12600000,18,,
5868900850,0.554073579,0.188276152,0.324376165,18.36415864,100,0.800079647,9003750,90,,
5869276624,0.739697166,0.320823164,0.066259001,11.563807,97,0.220933217,2493568,49,,
5869585652,0.562898486,0.141839126,0.435925924,19.14929632,99,0.778164831,1198800,14,,
5869591890,0.379472818,0.271842037,0.351202626,14.82218199,99,0.678619165,7246806,111,,
5870845920,0.275499142,0.269816174,0.130725313,18.4238107,100,0.813584164,16497092,27,,
5870955720,0.763569501,0.273323106,0.022121078,17.43490736,92,0.088703077,15485760,136,,
5871068150,0.27420212,0.248760892,0.324215096,16.66631305,96,0.860356653,17915904,111,,
5871213191,0.518644378,0.17587216,0.392492475,16.97464477,100,0.492726712,13705020,176,,
5871593028,0.781793837,0.175467744,0.147051206,9.095814487,95,0.197536951,10935000,62,,
5871779223,0.117162834,0.122742654,0.167718188,10.52383766,99,0.312957762,9515520,124,,
5873610214,0.466175887,0.290580077,0.334064698,21.12421185,97,0.71525123,4266132,69,,
5875925963,0.101589365,0.118898527,0.20143403,13.10218585,99,0.841947349,14197760,76,,
5876051594,0.771433783,0.137142203,0.063517631,9.757071608,90,0.039824883,14501888,51,,
